order_id,payment_type,payment_installments,payment_value
ORD232467,Credit Card,5,20
ORD249120,Bank_Transfer,10,40
ORD227865,Credit Card,7,20
ORD234250,Credit Card,6,100
ORD218327,Debit_Card,4,40
ORD247026,Debit_Card,5,200
ORD238965,Credit Card,11,150
ORD248053,Credit_Card,6,60
ORD218573,Voucher,6,150
ORD217289,Bank_Transfer,8,150
ORD205403,Voucher,8,200
ORD216686,Voucher,4,60
ORD201306,Voucher,10,40
ORD209712,Bank_Transfer,1,60
ORD242752,Bank_Transfer,4,40
ORD224992,Debit_Card,7,
ORD231878,Credit Card,5,200
ORD207282,Voucher,10,40
ORD216475,Credit_Card,4,100
ORD238670,Credit Card,11,20
ORD207506,Credit Card,6,
ORD209578,Credit Card,9,200
ORD204969,Credit_Card,7,60
ORD203000,Credit_Card,4,100
ORD208584,Credit Card,4,100
ORD247327,Voucher,10,200
ORD207479,Debit_Card,10,40
ORD238020,Voucher,5,
ORD207890,Debit_Card,9,60
ORD218342,Voucher,7,200
ORD234756,Voucher,8,40
ORD203091,Credit_Card,10,150
ORD216853,Credit Card,2,
ORD248091,Voucher,1,20
ORD216716,Bank_Transfer,9,
ORD208469,Bank_Transfer,7,20
ORD226191,Debit_Card,5,60
ORD220998,Debit_Card,10,150
ORD240379,Bank_Transfer,1,150
ORD242211,Credit Card,1,200
ORD220001,Voucher,1,150
ORD228657,Credit_Card,1,20
ORD213493,Debit_Card,10,
ORD235959,Bank_Transfer,10,100
ORD236626,Credit Card,1,200
ORD240539,Bank_Transfer,9,100
ORD207339,Bank_Transfer,8,40
ORD208138,Credit_Card,9,20
ORD241673,Credit_Card,5,60
ORD235080,Credit Card,4,100
ORD201711,Debit_Card,2,40
ORD225467,Bank_Transfer,7,150
ORD232569,Bank_Transfer,6,40
ORD217463,Bank_Transfer,5,100
ORD241521,Credit Card,4,100
ORD212102,Voucher,10,
ORD213895,Credit_Card,11,20
ORD243079,Bank_Transfer,5,20
ORD218052,Voucher,11,60
ORD220831,Credit Card,10,60
ORD230266,Credit_Card,2,
ORD248359,Debit_Card,6,20
ORD237466,Credit_Card,5,20
ORD211009,Debit_Card,10,
ORD201915,Credit Card,10,
ORD229504,Credit_Card,8,60
ORD203783,Bank_Transfer,10,150
ORD203270,Bank_Transfer,10,150
ORD205521,Voucher,10,200
ORD207468,Bank_Transfer,1,200
ORD212071,Bank_Transfer,10,150
ORD238369,Bank_Transfer,2,150
ORD200604,Credit Card,7,20
ORD224570,Bank_Transfer,5,200
ORD211519,Credit_Card,1,40
ORD233922,Credit Card,7,20
ORD236171,Credit Card,8,200
ORD248058,Credit Card,10,
ORD237763,Credit Card,6,150
ORD237197,Bank_Transfer,10,100
ORD240348,Debit_Card,11,
ORD200246,Bank_Transfer,9,20
ORD244815,Credit Card,6,150
ORD211407,Bank_Transfer,11,20
ORD214527,Credit Card,7,100
ORD220550,Debit_Card,3,60
ORD213610,Credit_Card,9,
ORD206701,Bank_Transfer,10,60
ORD213780,Voucher,6,100
ORD200178,Voucher,4,40
ORD237392,Credit Card,5,20
ORD218747,Credit Card,4,40
ORD216409,Credit Card,4,60
ORD221381,Bank_Transfer,1,200
ORD222151,Debit_Card,10,100
ORD240810,Voucher,9,100
ORD235624,Debit_Card,11,200
ORD242279,Debit_Card,7,20
ORD214332,Credit_Card,2,20
ORD228925,Voucher,7,150
ORD212837,Bank_Transfer,11,150
ORD243663,Credit_Card,9,100
ORD210494,Credit_Card,6,200
ORD201039,Debit_Card,1,40
ORD234085,Voucher,8,20
ORD246216,Debit_Card,10,150
ORD226933,Debit_Card,10,200
ORD238729,Bank_Transfer,6,100
ORD207470,Credit_Card,11,20
ORD226619,Credit Card,4,20
ORD210520,Voucher,10,100
ORD243425,Voucher,4,20
ORD205999,Credit Card,7,150
ORD246046,Credit_Card,5,60
ORD249142,Credit_Card,7,100
ORD204932,Credit Card,5,60
ORD214289,Credit_Card,8,200
ORD215988,Credit Card,11,100
ORD206145,Bank_Transfer,10,150
ORD208462,Bank_Transfer,3,200
ORD228321,Voucher,8,40
ORD217870,Voucher,7,100
ORD208709,Credit Card,10,60
ORD205877,Bank_Transfer,5,20
ORD229476,Debit_Card,8,150
ORD239447,Debit_Card,8,60
ORD206350,Voucher,7,100
ORD239371,Voucher,6,200
ORD223006,Bank_Transfer,7,150
ORD239830,Bank_Transfer,3,60
ORD232323,Bank_Transfer,9,40
ORD217389,Credit_Card,11,40
ORD243265,Credit_Card,9,40
ORD240441,Debit_Card,5,200
ORD222425,Voucher,10,40
ORD240586,Debit_Card,6,200
ORD238176,Voucher,7,150
ORD214912,Credit Card,6,200
ORD233341,Debit_Card,5,100
ORD227323,Bank_Transfer,6,60
ORD217521,Bank_Transfer,5,
ORD213300,Credit Card,10,40
ORD202148,Credit_Card,1,40
ORD223405,Voucher,7,100
ORD217217,Voucher,7,
ORD212560,Credit Card,1,20
ORD214774,Voucher,4,150
ORD244865,Bank_Transfer,8,100
ORD241245,Voucher,2,40
ORD233555,Debit_Card,6,150
ORD201368,Credit_Card,7,40
ORD216115,Credit_Card,3,100
ORD201376,Credit Card,10,20
ORD201667,Voucher,5,40
ORD228331,Credit Card,10,200
ORD221501,Debit_Card,8,100
ORD236697,Debit_Card,4,20
ORD237746,Credit_Card,2,40
ORD228001,Credit Card,9,20
ORD202205,Credit_Card,4,
ORD206453,Bank_Transfer,9,60
ORD216433,Debit_Card,10,20
ORD205518,Voucher,5,
ORD220608,Debit_Card,7,20
ORD201964,Debit_Card,5,40
ORD221289,Voucher,5,
ORD206018,Voucher,8,150
ORD249584,Bank_Transfer,2,100
ORD243455,Bank_Transfer,5,40
ORD238289,Voucher,4,150
ORD212983,Credit_Card,2,150
ORD210914,Debit_Card,11,20
ORD222680,Credit_Card,4,
ORD213015,Credit_Card,8,
ORD244126,Credit_Card,10,60
ORD241163,Bank_Transfer,2,60
ORD248799,Credit_Card,1,40
ORD200614,Credit_Card,3,40
ORD247833,Bank_Transfer,8,100
ORD203373,Debit_Card,11,20
ORD236770,Bank_Transfer,9,100
ORD202142,Debit_Card,6,200
ORD232285,Credit_Card,9,20
ORD248191,Credit Card,11,150
ORD248102,Credit_Card,1,200
ORD215051,Credit Card,3,150
ORD205630,Bank_Transfer,6,200
ORD214127,Credit Card,11,60
ORD227596,Bank_Transfer,11,60
ORD240368,Voucher,4,150
ORD242874,Credit Card,8,100
ORD226726,Debit_Card,7,
ORD234315,Voucher,9,60
ORD205814,Credit Card,2,
ORD211745,Credit Card,3,
ORD214857,Debit_Card,8,150
ORD226181,Credit_Card,3,40
ORD244806,Credit Card,3,
ORD204540,Bank_Transfer,11,150
ORD207976,Voucher,1,150
ORD235838,Debit_Card,5,100
ORD225968,Credit_Card,8,200
ORD208236,Voucher,4,20
ORD236523,Bank_Transfer,4,
ORD206117,Credit_Card,7,20
ORD220666,Debit_Card,3,60
ORD204451,Debit_Card,2,200
ORD200947,Bank_Transfer,10,60
ORD238255,Voucher,4,100
ORD244913,Credit_Card,9,20
ORD246714,Credit_Card,10,20
ORD230283,Credit_Card,2,
ORD216676,Credit_Card,1,60
ORD219794,Bank_Transfer,9,100
ORD216607,Credit_Card,11,100
ORD207118,Credit_Card,9,60
ORD244657,Credit Card,10,150
ORD248000,Credit_Card,4,100
ORD235067,Bank_Transfer,10,20
ORD244539,Credit_Card,7,20
ORD202916,Debit_Card,6,
ORD214140,Credit_Card,11,
ORD228065,Debit_Card,6,200
ORD246260,Credit_Card,7,60
ORD231582,Credit Card,4,100
ORD234007,Voucher,6,200
ORD223681,Credit Card,5,60
ORD219891,Bank_Transfer,3,150
ORD221334,Bank_Transfer,4,40
ORD235443,Debit_Card,4,150
ORD215858,Credit_Card,7,40
ORD215342,Bank_Transfer,9,40
ORD214296,Credit_Card,1,60
ORD211298,Bank_Transfer,4,100
ORD214250,Credit_Card,10,20
ORD224270,Debit_Card,7,200
ORD209938,Credit_Card,3,20
ORD246853,Bank_Transfer,2,
ORD211123,Voucher,2,
ORD242076,Debit_Card,4,100
ORD205326,Credit_Card,3,40
ORD223985,Voucher,4,60
ORD224065,Bank_Transfer,9,20
ORD241682,Credit_Card,7,150
ORD241844,Voucher,8,150
ORD235378,Credit Card,11,60
ORD217781,Credit_Card,5,200
ORD231204,Credit_Card,7,200
ORD225553,Credit_Card,4,60
ORD225086,Bank_Transfer,2,40
ORD235562,Debit_Card,11,
ORD245998,Debit_Card,9,20
ORD204572,Credit_Card,2,40
ORD248427,Credit_Card,10,20
ORD230916,Voucher,5,100
ORD242450,Bank_Transfer,9,150
ORD231077,Bank_Transfer,4,200
ORD215351,Bank_Transfer,4,
ORD206746,Debit_Card,10,
ORD220873,Credit Card,6,100
ORD203974,Debit_Card,6,
ORD229327,Credit_Card,11,150
ORD227227,Bank_Transfer,11,100
ORD216802,Debit_Card,2,100
ORD203120,Bank_Transfer,10,
ORD228709,Debit_Card,2,150
ORD210811,Credit_Card,10,100
ORD202948,Credit_Card,5,40
ORD207275,Debit_Card,2,150
ORD206651,Credit_Card,7,100
ORD241789,Credit_Card,8,20
ORD244146,Voucher,5,20
ORD215718,Credit_Card,1,
ORD222474,Voucher,4,20
ORD217138,Credit Card,11,100
ORD248021,Bank_Transfer,9,40
ORD212773,Credit Card,2,100
ORD234117,Credit_Card,11,150
ORD240855,Voucher,1,150
ORD246741,Credit Card,11,100
ORD243164,Credit_Card,8,200
ORD231110,Bank_Transfer,5,40
ORD235555,Voucher,11,40
ORD206393,Debit_Card,8,150
ORD213835,Debit_Card,1,200
ORD236542,Bank_Transfer,4,40
ORD243984,Voucher,2,
ORD238198,Bank_Transfer,6,200
ORD218137,Bank_Transfer,11,
ORD201406,Voucher,3,40
ORD206810,Bank_Transfer,5,100
ORD240419,Bank_Transfer,1,150
ORD201031,Credit_Card,2,
ORD205000,Debit_Card,7,
ORD229191,Debit_Card,5,200
ORD239091,Debit_Card,2,200
ORD238536,Debit_Card,5,40
ORD214964,Credit Card,9,200
ORD249462,Voucher,4,200
ORD237542,Debit_Card,4,60
ORD245309,Voucher,2,
ORD207311,Debit_Card,9,60
ORD239248,Credit_Card,1,40
ORD232049,Credit Card,10,20
ORD229627,Bank_Transfer,1,150
ORD248486,Bank_Transfer,8,40
ORD205422,Voucher,11,
ORD206716,Credit_Card,9,40
ORD220848,Bank_Transfer,11,200
ORD247829,Credit Card,2,40
ORD238037,Voucher,11,100
ORD218473,Debit_Card,8,20
ORD200677,Debit_Card,11,100
ORD200637,Debit_Card,8,60
ORD226509,Credit Card,2,40
ORD235721,Debit_Card,3,200
ORD202664,Debit_Card,5,40
ORD236404,Bank_Transfer,7,150
ORD240740,Credit Card,9,20
ORD223626,Bank_Transfer,4,20
ORD204196,Voucher,1,100
ORD249075,Bank_Transfer,6,150
ORD243121,Bank_Transfer,11,100
ORD203952,Bank_Transfer,4,150
ORD200196,Credit Card,11,200
ORD202740,Credit_Card,6,60
ORD230487,Credit_Card,4,20
ORD219156,Voucher,2,150
ORD218065,Bank_Transfer,5,40
ORD242810,Bank_Transfer,8,
ORD222027,Bank_Transfer,1,100
ORD227915,Debit_Card,10,100
ORD242713,Debit_Card,1,20
ORD233532,Credit Card,11,
ORD228356,Debit_Card,8,200
ORD231802,Debit_Card,11,150
ORD241828,Voucher,1,200
ORD238041,Credit_Card,5,20
ORD209468,Credit Card,6,100
ORD222718,Bank_Transfer,4,
ORD245957,Voucher,10,
ORD209621,Bank_Transfer,7,100
ORD215053,Bank_Transfer,9,60
ORD246789,Voucher,1,150
ORD203108,Voucher,9,150
ORD226767,Voucher,3,150
ORD243448,Credit Card,10,100
ORD219618,Debit_Card,4,100
ORD211457,Credit_Card,1,150
ORD213935,Debit_Card,3,100
ORD206198,Voucher,5,20
ORD200182,Credit_Card,1,40
ORD218108,Voucher,1,60
ORD236267,Credit Card,2,20
ORD245971,Credit_Card,8,200
ORD218829,Credit Card,10,150
ORD219347,Credit Card,3,
ORD202252,Debit_Card,1,40
ORD211482,Voucher,7,150
ORD246461,Debit_Card,9,
ORD241059,Bank_Transfer,1,40
ORD220429,Credit_Card,4,
ORD235910,Bank_Transfer,10,
ORD245499,Credit_Card,4,60
ORD200422,Debit_Card,8,20
ORD201149,Credit_Card,3,60
ORD212336,Voucher,8,20
ORD206743,Credit Card,3,100
ORD248218,Voucher,9,200
ORD238638,Credit Card,4,150
ORD204719,Credit Card,2,60
ORD225961,Bank_Transfer,6,40
ORD231216,Debit_Card,11,200
ORD206923,Credit_Card,3,40
ORD206823,Credit_Card,11,200
ORD211636,Bank_Transfer,5,150
ORD241806,Credit_Card,2,20
ORD228218,Credit_Card,6,200
ORD245605,Credit_Card,7,200
ORD247729,Debit_Card,7,
ORD209791,Credit_Card,10,20
ORD213372,Voucher,3,
ORD243384,Credit_Card,7,
ORD235038,Credit Card,2,150
ORD211654,Bank_Transfer,11,200
ORD223602,Credit Card,10,60
ORD215280,Bank_Transfer,5,200
ORD247166,Bank_Transfer,6,100
ORD208361,Voucher,6,40
ORD227890,Credit_Card,5,60
ORD228115,Debit_Card,5,40
ORD240119,Bank_Transfer,3,60
ORD246267,Voucher,11,100
ORD227955,Debit_Card,5,200
ORD204812,Credit Card,2,60
ORD239663,Credit Card,3,200
ORD242163,Voucher,10,200
ORD247144,Voucher,7,100
ORD225241,Credit_Card,11,60
ORD205646,Credit_Card,4,200
ORD237288,Debit_Card,6,40
ORD219474,Debit_Card,2,150
ORD202391,Credit Card,9,20
ORD248872,Voucher,5,40
ORD249808,Bank_Transfer,10,200
ORD232563,Debit_Card,8,100
ORD216670,Voucher,3,20
ORD221915,Debit_Card,1,200
ORD243467,Credit Card,4,150
ORD223865,Credit Card,11,60
ORD212359,Debit_Card,5,150
ORD217154,Credit_Card,8,200
ORD228567,Bank_Transfer,5,
ORD233404,Voucher,7,150
ORD231147,Debit_Card,1,100
ORD212984,Debit_Card,7,200
ORD208663,Credit_Card,10,100
ORD219052,Bank_Transfer,8,150
ORD226795,Voucher,2,20
ORD202072,Credit Card,3,100
ORD207139,Credit_Card,2,20
ORD248562,Bank_Transfer,8,100
ORD218692,Bank_Transfer,1,100
ORD245983,Bank_Transfer,3,200
ORD244209,Credit_Card,8,20
ORD233431,Bank_Transfer,2,
ORD244982,Credit_Card,7,200
ORD242631,Bank_Transfer,5,150
ORD242405,Debit_Card,3,
ORD202063,Credit Card,2,150
ORD247399,Voucher,5,200
ORD232702,Credit_Card,5,150
ORD211178,Credit Card,7,
ORD227518,Bank_Transfer,9,
ORD242889,Bank_Transfer,9,20
ORD243005,Voucher,10,150
ORD223289,Credit Card,6,40
ORD242609,Voucher,2,60
ORD200417,Credit_Card,3,60
ORD202679,Debit_Card,8,100
ORD211645,Bank_Transfer,7,200
ORD224179,Voucher,9,40
ORD243558,Debit_Card,5,150
ORD246721,Credit Card,11,100
ORD219626,Bank_Transfer,4,60
ORD243271,Voucher,1,150
ORD233303,Credit Card,6,20
ORD233528,Credit_Card,2,100
ORD248747,Credit_Card,8,20
ORD222322,Bank_Transfer,10,60
ORD238556,Credit_Card,9,150
ORD229691,Bank_Transfer,5,40
ORD202193,Credit_Card,7,150
ORD234497,Bank_Transfer,6,150
ORD204200,Bank_Transfer,4,200
ORD220917,Debit_Card,1,60
ORD243898,Credit_Card,9,40
ORD234427,Credit Card,5,60
ORD206755,Debit_Card,3,100
ORD211511,Bank_Transfer,1,60
ORD210394,Bank_Transfer,8,60
ORD235259,Debit_Card,5,200
ORD230621,Credit_Card,10,40
ORD217986,Credit_Card,7,150
ORD228818,Credit Card,5,100
ORD225179,Bank_Transfer,11,150
ORD208859,Bank_Transfer,7,150
ORD248698,Credit_Card,11,60
ORD239494,Credit_Card,6,40
ORD239428,Bank_Transfer,11,150
ORD242763,Credit Card,8,60
ORD203895,Credit Card,8,100
ORD224570,Credit Card,2,60
ORD245066,Voucher,3,100
ORD243215,Voucher,11,100
ORD230812,Debit_Card,2,200
ORD207742,Bank_Transfer,8,100
ORD243384,Credit Card,7,
ORD213358,Credit Card,11,20
ORD229466,Debit_Card,7,200
ORD248703,Voucher,4,200
ORD205423,Voucher,4,40
ORD245535,Credit_Card,3,100
ORD222025,Debit_Card,1,20
ORD217702,Credit Card,4,100
ORD241151,Credit Card,3,200
ORD223302,Bank_Transfer,2,20
ORD206096,Credit_Card,3,40
ORD233623,Voucher,3,
ORD246737,Credit Card,5,100
ORD226297,Credit Card,8,40
ORD212619,Credit_Card,3,200
ORD201348,Bank_Transfer,1,200
ORD246898,Credit_Card,1,60
ORD217325,Bank_Transfer,2,
ORD220249,Bank_Transfer,7,200
ORD221888,Voucher,11,100
ORD241677,Bank_Transfer,5,40
ORD211725,Bank_Transfer,3,20
ORD205271,Voucher,1,
ORD205263,Voucher,11,150
ORD218252,Bank_Transfer,8,
ORD233763,Debit_Card,4,60
ORD218522,Credit_Card,10,100
ORD231952,Credit_Card,3,150
ORD245605,Voucher,4,20
ORD227369,Debit_Card,9,200
ORD226868,Voucher,5,150
ORD237526,Voucher,11,150
ORD229323,Debit_Card,5,100
ORD232313,Voucher,11,40
ORD222368,Credit_Card,1,20
ORD248127,Credit_Card,11,100
ORD226679,Credit_Card,6,
ORD223031,Credit_Card,10,100
ORD226890,Debit_Card,4,150
ORD237829,Credit Card,7,100
ORD244518,Debit_Card,4,
ORD233783,Credit Card,10,200
ORD224695,Voucher,4,40
ORD233847,Debit_Card,2,40
ORD235013,Voucher,10,150
ORD214557,Debit_Card,3,100
ORD224921,Bank_Transfer,7,
ORD217498,Bank_Transfer,9,100
ORD213475,Credit_Card,7,150
ORD244225,Bank_Transfer,4,20
ORD229254,Credit_Card,7,20
ORD216903,Voucher,5,200
ORD231044,Debit_Card,1,150
ORD235116,Voucher,9,40
ORD202552,Voucher,5,
ORD203586,Credit Card,5,60
ORD219717,Voucher,1,200
ORD217442,Voucher,9,100
ORD211308,Credit_Card,3,20
ORD247409,Voucher,7,40
ORD230691,Credit_Card,6,
ORD200646,Bank_Transfer,4,100
ORD203077,Debit_Card,3,100
ORD240973,Bank_Transfer,4,20
ORD200249,Debit_Card,8,
ORD243872,Voucher,9,40
ORD239907,Bank_Transfer,3,200
ORD205329,Debit_Card,11,150
ORD238444,Debit_Card,7,
ORD240150,Debit_Card,10,
ORD228896,Debit_Card,6,40
ORD201337,Bank_Transfer,8,
ORD246401,Credit_Card,2,
ORD224757,Credit_Card,10,20
ORD248085,Credit Card,3,40
ORD236057,Credit Card,1,
ORD215214,Debit_Card,5,200
ORD236619,Credit Card,1,60
ORD238666,Bank_Transfer,7,20
ORD212608,Credit_Card,9,100
ORD207541,Voucher,5,150
ORD241878,Debit_Card,6,100
ORD228440,Bank_Transfer,5,60
ORD241181,Debit_Card,3,
ORD208470,Voucher,8,
ORD248812,Credit_Card,9,60
ORD215309,Credit_Card,5,60
ORD201673,Credit Card,6,60
ORD202926,Credit Card,10,150
ORD235633,Debit_Card,3,100
ORD201280,Bank_Transfer,6,
ORD211082,Credit Card,11,100
ORD209384,Credit Card,8,60
ORD203354,Credit_Card,2,20
ORD242681,Bank_Transfer,9,20
ORD232576,Voucher,1,100
ORD232565,Credit Card,11,60
ORD244014,Credit_Card,6,150
ORD213460,Credit Card,6,40
ORD218840,Voucher,4,100
ORD230802,Debit_Card,3,150
ORD216880,Credit Card,7,150
ORD215177,Voucher,2,100
ORD237770,Voucher,10,60
ORD220301,Credit Card,3,100
ORD240377,Voucher,7,100
ORD241984,Bank_Transfer,10,60
ORD224879,Voucher,8,150
ORD202023,Debit_Card,5,
ORD230557,Voucher,7,20
ORD200119,Debit_Card,9,100
ORD230236,Credit_Card,7,150
ORD228915,Debit_Card,6,60
ORD202702,Credit_Card,2,100
ORD233896,Voucher,10,100
ORD230873,Bank_Transfer,9,150
ORD211889,Credit_Card,6,100
ORD241207,Voucher,5,40
ORD227594,Credit Card,10,40
ORD237753,Bank_Transfer,9,
ORD206028,Debit_Card,7,20
ORD213745,Debit_Card,7,60
ORD234556,Debit_Card,1,200
ORD234083,Debit_Card,7,40
ORD207062,Bank_Transfer,1,150
ORD216761,Credit_Card,10,20
ORD225851,Debit_Card,2,40
ORD203395,Credit Card,4,40
ORD241481,Bank_Transfer,11,200
ORD218626,Credit_Card,3,150
ORD201898,Voucher,9,200
ORD234294,Credit Card,3,150
ORD200030,Credit Card,5,200
ORD238472,Credit_Card,8,
ORD202960,Credit_Card,9,200
ORD246958,Credit Card,9,100
ORD245304,Credit Card,4,60
ORD219420,Bank_Transfer,1,60
ORD227594,Credit Card,4,40
ORD207832,Voucher,10,
ORD210221,Voucher,4,60
ORD229431,Debit_Card,3,100
ORD207706,Bank_Transfer,1,60
ORD217022,Debit_Card,8,20
ORD236372,Debit_Card,8,100
ORD233791,Debit_Card,5,60
ORD226680,Bank_Transfer,4,60
ORD206134,Debit_Card,5,40
ORD245572,Voucher,2,200
ORD230051,Credit Card,2,40
ORD200066,Bank_Transfer,10,100
ORD232706,Credit_Card,7,40
ORD249864,Voucher,6,
ORD245518,Debit_Card,6,
ORD236545,Bank_Transfer,8,100
ORD208538,Credit_Card,11,100
ORD220103,Voucher,10,60
ORD235846,Debit_Card,5,200
ORD226136,Credit Card,6,100
ORD235826,Voucher,9,100
ORD205366,Debit_Card,6,60
ORD233192,Voucher,8,200
ORD205065,Credit Card,5,60
ORD241210,Voucher,6,150
ORD220127,Debit_Card,7,
ORD234394,Credit Card,11,40
ORD205637,Credit_Card,1,
ORD245267,Bank_Transfer,5,
ORD228707,Credit_Card,6,60
ORD248852,Credit Card,1,
ORD205173,Voucher,11,40
ORD215791,Credit_Card,9,20
ORD241827,Voucher,1,60
ORD225849,Credit Card,10,40
ORD228585,Credit_Card,6,40
ORD237695,Credit Card,8,200
ORD230451,Bank_Transfer,5,100
ORD202652,Debit_Card,7,
ORD249470,Voucher,9,100
ORD204482,Debit_Card,2,150
ORD218818,Credit Card,6,20
ORD228448,Credit_Card,7,20
ORD222674,Credit Card,2,
ORD227568,Debit_Card,3,150
ORD238074,Voucher,11,100
ORD208400,Credit Card,5,40
ORD243595,Credit_Card,9,60
ORD232443,Debit_Card,1,60
ORD242713,Credit_Card,3,
ORD206654,Credit_Card,2,100
ORD212350,Credit_Card,5,100
ORD247931,Debit_Card,7,60
ORD241014,Bank_Transfer,4,200
ORD245038,Debit_Card,3,100
ORD224462,Voucher,3,
ORD246938,Bank_Transfer,9,
ORD225098,Bank_Transfer,2,40
ORD222741,Debit_Card,2,40
ORD233685,Debit_Card,10,20
ORD243234,Debit_Card,2,150
ORD211786,Credit_Card,11,40
ORD220049,Credit_Card,5,40
ORD203774,Debit_Card,3,100
ORD237772,Voucher,4,60
ORD215218,Credit_Card,3,200
ORD216840,Debit_Card,7,40
ORD202095,Bank_Transfer,2,100
ORD207938,Bank_Transfer,7,20
ORD230185,Credit Card,11,
ORD203052,Debit_Card,8,40
ORD223796,Debit_Card,10,
ORD212720,Voucher,1,
ORD202890,Voucher,4,60
ORD218713,Credit Card,1,40
ORD248398,Voucher,4,150
ORD233272,Debit_Card,7,20
ORD241702,Voucher,7,40
ORD243898,Debit_Card,5,60
ORD230224,Credit_Card,1,200
ORD224617,Credit Card,11,200
ORD244567,Debit_Card,9,200
ORD202040,Voucher,8,
ORD205736,Bank_Transfer,8,
ORD241112,Bank_Transfer,5,20
ORD214452,Voucher,7,60
ORD236763,Debit_Card,7,200
ORD201893,Voucher,5,
ORD200751,Credit Card,10,200
ORD246814,Bank_Transfer,2,40
ORD208009,Credit_Card,5,150
ORD213064,Credit_Card,3,60
ORD232220,Credit Card,4,20
ORD248906,Credit Card,5,200
ORD227765,Debit_Card,1,60
ORD221812,Credit Card,11,100
ORD242428,Bank_Transfer,7,60
ORD236354,Bank_Transfer,11,40
ORD209335,Credit Card,2,150
ORD244679,Credit_Card,9,60
ORD230948,Voucher,9,100
ORD206466,Debit_Card,3,100
ORD236983,Debit_Card,5,20
ORD210976,Credit Card,3,200
ORD226877,Bank_Transfer,8,200
ORD203946,Bank_Transfer,4,150
ORD205255,Bank_Transfer,4,
ORD230107,Credit_Card,8,200
ORD216776,Voucher,11,40
ORD203685,Debit_Card,5,200
ORD202386,Voucher,10,20
ORD208817,Bank_Transfer,3,200
ORD207183,Credit Card,7,
ORD200098,Credit_Card,11,60
ORD206832,Bank_Transfer,4,40
ORD214175,Voucher,2,150
ORD217264,Credit_Card,5,60
ORD208390,Credit_Card,3,20
ORD208154,Bank_Transfer,6,40
ORD216865,Credit_Card,8,20
ORD221504,Debit_Card,2,150
ORD237025,Debit_Card,1,60
ORD231153,Credit Card,6,60
ORD200835,Credit Card,6,200
ORD205746,Debit_Card,1,100
ORD208610,Voucher,5,200
ORD201239,Bank_Transfer,6,20
ORD239826,Bank_Transfer,4,20
ORD237275,Credit_Card,11,150
ORD227365,Credit_Card,10,60
ORD224206,Credit Card,2,200
ORD232475,Voucher,7,100
ORD219706,Credit_Card,10,150
ORD211676,Voucher,3,100
ORD235278,Debit_Card,11,60
ORD244000,Voucher,4,60
ORD221525,Credit_Card,8,100
ORD217872,Credit Card,8,100
ORD224894,Credit_Card,2,40
ORD230205,Bank_Transfer,11,40
ORD212147,Debit_Card,10,200
ORD249536,Bank_Transfer,1,200
ORD213432,Credit Card,3,60
ORD243331,Debit_Card,3,200
ORD212972,Credit_Card,2,20
ORD245676,Debit_Card,3,200
ORD223007,Voucher,9,60
ORD226018,Credit_Card,4,40
ORD213068,Debit_Card,3,20
ORD249116,Credit Card,6,100
ORD211199,Credit_Card,11,40
ORD226235,Debit_Card,5,100
ORD210306,Debit_Card,1,200
ORD243038,Credit Card,2,150
ORD246641,Debit_Card,3,100
ORD220476,Voucher,8,200
ORD249362,Voucher,11,20
ORD220895,Debit_Card,8,20
ORD246852,Credit_Card,5,20
ORD219256,Credit Card,11,
ORD221498,Credit Card,8,150
ORD240263,Bank_Transfer,7,200
ORD226418,Credit Card,4,150
ORD230789,Bank_Transfer,10,60
